word,color,zgodny,correctANS,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrText.started,instrText.stopped,key_resp.keys,key_resp.rt,key_resp.star
AAAAAA,red,None,m,,,,,8,9,89,9,,,,,,,,,,,,,211.5133511000313,None,n,0.30325679993256927,211.5133511000313,None,211.01220859994646,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,blue,0,z,,,,,9,0,90,3,,,,,,,,,,,,,212.34670640004333,None,n,0.17779839993454516,212.34670640004333,None,211.84539579995908,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,yellow,1,n,,,,,9,1,91,6,,,,,,,,,,,,,213.0463583000237,None,n,0.05006909999065101,213.0463583000237,None,212.54631310002878,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
zielony,green,1,x,,,,,9,2,92,2,,,,,,,,,,,,,213.6296493000118,None,n,0.5057360000209883,213.6296493000118,None,213.13091960002203,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,blue,1,z,,,,,9,3,93,4,,,,,,,,,,,,,214.66277589998208,None,n,0.07188280008267611,214.66277589998208,None,214.16310510004405,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,red,1,m,,,,,9,4,94,0,,,,,,,,,,,,,215.2627966,None,n,0.08206559997051954,215.2627966,None,214.76306499994826,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
czerwony,green,0,x,,,,,9,5,95,1,,,,,,,,,,,,,215.8581206999952,None,n,0.0667937999824062,215.8581206999952,None,215.378965800046,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
鄴速y,red,0,m,,,,,9,6,96,7,,,,,,,,,,,,,216.44637619995046,None,n,0.0082523999735713,216.44637619995046,None,215.94601630000398,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
niebieski,red,0,m,,,,,9,7,97,5,,,,,,,,,,,,,216.9626516000135,None,n,0.027080200030468404,216.9626516000135,None,216.48082769999746,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
AAAAAA,red,None,m,,,,,9,8,98,9,,,,,,,,,,,,,217.5125300999498,None,n,0.6585375000722706,217.5125300999498,None,217.01207880000584,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
HHHHHH,yellow,None,n,,,,,9,9,99,8,,,,,,,,,,,,,218.67901199997868,None,n,0.07159359997604042,218.67901199997868,None,218.19419589999598,None,1,001,2021_Jun_10_1322,stroop,2021.1.4,60.107929766827006,
ted,key_resp.stopped,remind.started,remind.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,target.started,target.stopped,response.keys,response.rt,response.started,response.stopped,key_remind.started,key_remind.s

















































































































topped,participant,session,date,expName,psychopyVersion,frameRate,

















































































































